file,sequence_id,read_count,read_mean_length,read_abundance
SI041_1_5_2.fastq,NZ_LOHY01000088.1,131,150.98473282442748,0.000441719942812441
SI041_1_5_2.fastq,NZ_LQPW01000031.1,777,150.992277992278,0.002619972485231043
SI041_1_5_2.fastq,NZ_AWET01000008.1,1303,150.98541826554106,0.004393596072401608
SI041_1_5_2.fastq,NZ_CP022379.1,799,150.7909887359199,0.002694154460359850
SI041_1_5_2.fastq,NC_076948.1,1158,150.97322970639033,0.003904669418143562
SI041_1_5_2.fastq,NZ_CP040630.1,2737,150.97771282426015,0.009228912087615657
SI041_1_5_2.fastq,NZ_CP031418.1,1532,150.98563968668407,0.005165762995333279
SI041_1_5_2.fastq,NC_038312.1,312,150.98717948717947,0.001052035283644898
SI041_1_5_2.fastq,OP255990.1,580,150.97758620689655,0.001955706617032182
SI041_1_5_2.fastq,NZ_UGSA01000001.1,1043,150.9837008628955,0.003516900002697527
SI041_1_5_2.fastq,NZ_CABPWA010000001.1,676,150.9792899408284,0.002279409781230611
SI041_1_5_2.fastq,NZ_CP079822.1,696,150.9698275862069,0.002346847940438618
SI041_1_5_2.fastq,NZ_CP059690.1,1105,150.98552036199095,0.003725958296242346
SI041_1_5_2.fastq,NZ_UFUW01000001.1,2873,150.8043856595893,0.009687491570230099
SI041_1_5_2.fastq,NZ_CP095407.1,1414,150.9165487977369,0.004767877856006042
SI041_1_5_2.fastq,NZ_CP132041.1,1323,150.97430083144368,0.004461034231609614
SI041_1_5_2.fastq,NZ_JADLRZ010000001.1,165,150.76969696969698,0.000556364813466052
SI041_1_5_2.fastq,NZ_CP038817.1,733,150.95225102319236,0.002471608534973429
SI041_1_5_2.fastq,NZ_CP009323.1,2434,150.9811010682005,0.008207223975614361
SI041_1_5_2.fastq,NZ_CP080636.1,171,150.98245614035088,0.000576596261228454
SI041_1_5_2.fastq,NZ_JABELY010000001.1,1644,150.98479318734792,0.005543416686898115
SI041_1_5_2.fastq,MN164484.2,344,150.9796511627907,0.001159936338377708
SI041_1_5_2.fastq,NC_045512.2,451,150.98447893569846,0.001520730490140541
SI041_1_5_2.fastq,NZ_CP006850.1,1163,150.98968185726568,0.003921528957945564
SI041_1_5_2.fastq,NZ_CP034670.1,1234,150.97811993517018,0.004160934423133986
SI041_1_5_2.fastq,NZ_CP090423.1,1961,150.98215196328402,0.006612311510345014
SI041_1_5_2.fastq,NZ_CP082871.1,1259,150.9761715647339,0.004245232122143994
SI041_1_5_2.fastq,NZ_CANLQP010000001.1,1165,150.98283261802575,0.003928272773866364
SI041_1_5_2.fastq,NZ_CP012544.1,218,150.9908256880734,0.000735075935367268
SI041_1_5_2.fastq,NC_009996.1,61,151.0,0.000205686385584419
SI041_1_5_2.fastq,NZ_AP018768.1,8082,150.9835436773076,0.027251760135955330
SI041_1_5_2.fastq,NZ_CP119724.1,1764,150.98356009070295,0.005948045642146152
SI041_1_5_2.fastq,AC_000017.1,973,150.9897225077081,0.003280866445469505
SI041_1_5_2.fastq,NZ_CP123447.1,167,150.98203592814372,0.000563108629386852
SI041_1_5_2.fastq,NZ_CP065999.1,203,150.99014778325125,0.000684497315961264
SI041_1_5_2.fastq,NZ_UQJH01000001.1,2800,150.98535714285714,0.009441342289120877
SI041_1_5_2.fastq,NZ_CP126965.1,895,150.98100558659218,0.003017857624558280
SI041_1_5_2.fastq,NZ_CP070973.1,1008,150.98015873015873,0.003398883224083515
SI041_1_5_2.fastq,OQ842451.1,118,150.9915254237288,0.000397885139327237
SI041_1_5_2.fastq,NZ_CP127842.1,536,150.98880597014926,0.001807342666774568
SI041_1_5_2.fastq,NZ_CP033672.1,387,150.7751937984496,0.001304928380674921
SI041_1_5_2.fastq,EF174468.1,1334,150.98725637181408,0.004498125219174017
SI041_1_5_2.fastq,NZ_CP071602.1,353,150.97450424929178,0.001190283510021310
SI041_1_5_2.fastq,NZ_AP019829.2,335,150.97611940298506,0.001129589166734105
SI041_1_5_2.fastq,NZ_CP017037.1,472,150.96822033898306,0.001591540557308948
SI041_1_5_2.fastq,NZ_CP133094.1,616,150.97564935064935,0.002077095303606593
SI041_1_5_2.fastq,NZ_CP063195.1,849,150.9776207302709,0.002862749858379866
SI041_1_5_2.fastq,NC_006213.1,1183,150.98309382924768,0.003988967117153570
SI041_1_5_2.fastq,AFIH01000001.1,822,150.97445255474452,0.002771708343449057
SI041_1_5_2.fastq,NZ_LR134378.1,632,150.97784810126583,0.002131045830972998
SI041_1_5_2.fastq,NZ_CP126697.1,474,150.98101265822785,0.001598284373229748
SI041_1_5_2.fastq,NZ_CP078113.1,534,150.98501872659176,0.001800598850853767
SI041_1_5_2.fastq,NZ_CP102583.1,1526,150.9862385321101,0.005145531547570878
SI041_1_5_2.fastq,NC_004718.3,452,150.97566371681415,0.001524102398100941
SI041_1_5_2.fastq,NZ_CP100372.1,390,150.98717948717947,0.001315044104556122
SI041_1_5_2.fastq,NZ_CP050992.1,2504,150.97843450479232,0.008443257532842384
SI041_1_5_2.fastq,NC_000883.2,437,150.98855835240275,0.001473523778694937
SI041_1_5_2.fastq,NZ_CALHUL010000006.1,899,150.9888765294772,0.003031345256399881
SI041_1_5_2.fastq,CAKAFU010000002.1,1797,150.98497495826376,0.006059318604839362
SI041_1_5_2.fastq,NC_013192.1,3715,150.97604306864065,0.012526638072887163
SI041_1_5_2.fastq,MG027862.1,1673,150.98445905558876,0.005641202017749723
SI041_1_5_2.fastq,NC_001781.1,165,150.98181818181817,0.000556364813466052
SI041_1_5_2.fastq,NZ_CP072363.1,401,150.9925187032419,0.001352135092120526
SI041_1_5_2.fastq,NZ_CP060204.1,126,151.0,0.000424860403010439
SI041_1_5_2.fastq,ADNV01000327.1,4187,150.9849534272749,0.014118178630196111
SI041_1_5_2.fastq,NZ_CP030820.1,279,150.98566308243727,0.000940762320951687
SI041_1_5_2.fastq,NZ_CAKAHJ010000001.1,1258,150.98966613672496,0.004241860214183594
SI041_1_5_2.fastq,NZ_AP025697.1,697,150.99139167862268,0.002350219848399018
SI041_1_5_2.fastq,NC_021928.1,3756,150.98349307774228,0.012664886299263576
SI041_1_5_2.fastq,NZ_CP024696.1,1608,150.9794776119403,0.005422028000323703
SI041_1_5_2.fastq,NZ_CP024931.1,1892,150.97198731501058,0.006379649861077392
SI041_1_5_2.fastq,NZ_CP022384.1,246,150.9959349593496,0.000829489358258477
SI041_1_5_2.fastq,NZ_CP126335.1,814,150.98157248157247,0.002744733079765855
SI041_1_5_2.fastq,NZ_CALGPY010000005.1,205,150.98048780487804,0.000691241131882064
SI041_1_5_2.fastq,NZ_CP102534.1,1023,150.980449657869,0.003449461843489520
SI041_1_5_2.fastq,CP006667.1,208,150.97596153846155,0.000701356855763265
SI041_1_5_2.fastq,NZ_CP046314.1,607,150.99176276771004,0.002046748131962990
SI041_1_5_2.fastq,NZ_CP117438.1,1808,150.9828539823009,0.006096409592403765
SI041_1_5_2.fastq,NZ_CP050145.1,944,150.989406779661,0.003183081114617895
SI041_1_5_2.fastq,NZ_CP129616.1,702,150.98433048433048,0.002367079388201020
SI041_1_5_2.fastq,NZ_CP124548.1,454,150.98458149779736,0.001530846214021742
SI041_1_5_2.fastq,NZ_CP024703.1,1482,150.97908232118758,0.004997167597313263
SI041_1_5_2.fastq,NZ_CP063229.1,394,150.98984771573603,0.001328531736397723
SI041_1_5_2.fastq,NZ_LT635457.1,255,150.9921568627451,0.000859836529902080
SI041_1_5_2.fastq,AP018050.1,1019,150.98331697742884,0.003435974211647919
SI041_1_5_2.fastq,NZ_UGGM01000001.1,361,150.98337950138503,0.001217258773704513
SI041_1_5_2.fastq,NZ_CP036164.1,1154,150.95060658578856,0.003891181786301961
SI041_1_5_2.fastq,NZ_CP039886.1,729,150.99314128943757,0.002458120903131828
SI041_1_5_2.fastq,NZ_CP079724.1,699,150.94849785407726,0.002356963664319819
SI041_1_5_2.fastq,NZ_NBSQ01000002.1,368,150.99184782608697,0.001240862129427315
SI041_1_5_2.fastq,NZ_CP009913.1,105,150.98095238095237,0.000354050335842033
SI041_1_5_2.fastq,NZ_CP132330.1,438,150.98858447488584,0.001476895686655337
SI041_1_5_2.fastq,NZ_JAGDEP010000001.1,797,150.90464240903387,0.002687410644439049
SI041_1_5_2.fastq,NC_028752.1,4256,150.98637218045113,0.014350840279463732
SI041_1_5_2.fastq,NZ_JAGZUH010000001.1,746,150.98525469168902,0.002515443338458634
SI041_1_5_2.fastq,NC_005831.2,878,150.98291571753987,0.002960535189231475
SI041_1_5_2.fastq,NZ_CP083637.1,410,150.67317073170733,0.001382482263764128
SI041_1_5_2.fastq,NZ_AP027140.1,476,150.98319327731093,0.001605028189150549
SI041_1_5_2.fastq,AZKM01000008.1,1007,150.9811320754717,0.003395511316123115
SI041_1_5_2.fastq,NZ_CP036550.1,1183,150.98816568047337,0.003988967117153570
SI041_1_5_2.fastq,NZ_CP050136.1,1329,150.9849510910459,0.004481265679372016
SI041_1_5_2.fastq,NZ_AP026979.1,1274,150.98273155416013,0.004295810741549998
SI041_1_5_2.fastq,NZ_UGNY01000001.1,321,150.98753894080997,0.001082382455288500
SI041_1_5_2.fastq,NZ_CP041695.1,3733,150.98098044468256,0.012587332416174369
SI041_1_5_2.fastq,NZ_CP035765.1,810,150.9814814814815,0.002731245447924253
SI041_1_5_2.fastq,NZ_CP032823.1,2161,150.95465062471078,0.007286693102425077
SI041_1_5_2.fastq,NZ_CP099728.1,238,150.97058823529412,0.000802514094575275
SI041_1_5_2.fastq,NC_003443.1,695,150.98561151079136,0.002343476032478217
SI041_1_5_2.fastq,NZ_CP019721.1,493,150.815415821501,0.001662350624477354
SI041_1_5_2.fastq,CAHJXR010000003.1,450,150.98444444444445,0.001517358582180141
SI041_1_5_2.fastq,NZ_JACHIT010000001.1,369,150.98373983739836,0.001244234037387715
SI041_1_5_2.fastq,NZ_CP114997.1,1155,150.97229437229439,0.003894553694262361
SI041_1_5_2.fastq,NZ_CP022386.1,3937,150.9738379476759,0.013275201640096032
SI041_1_5_2.fastq,NZ_CP083630.1,131,150.98473282442748,0.000441719942812441
SI041_1_5_2.fastq,NZ_CP082852.1,315,150.984126984127,0.001062151007526099
SI041_1_5_2.fastq,NC_038308.1,134,150.98507462686567,0.000451835666693642
SI041_1_5_2.fastq,NC_001464.1,353,133.90084985835693,0.001190283510021310
SI041_1_5_2.fastq,NZ_CP040915.1,407,150.97051597051598,0.001372366539882927
SI041_1_5_2.fastq,NZ_CP101133.1,3767,150.98539952216618,0.012701977286827979
SI041_1_5_2.fastq,AP023461.1,1046,149.30114722753345,0.003527015726578727
SI041_1_6_1.fastq,NZ_LR134365.1,177,150.9774011299435,0.000596829721445744
SI041_1_6_1.fastq,NC_075417.1,2627,150.9775409212029,0.008858032080440507
SI041_1_6_1.fastq,CP097095.1,1873,150.96956753870796,0.006315604905468242
SI041_1_6_1.fastq,NC_038311.1,6478,150.98163013275703,0.021843293421048196
SI041_1_6_1.fastq,NZ_CP053939.1,780,150.98076923076923,0.002630097077557516
SI041_1_6_1.fastq,NZ_CP009227.1,12407,150.98186507616668,0.041835403129815520
SI041_1_6_1.fastq,NZ_CP072390.1,557,150.96947935368044,0.001878159066922483
SI041_1_6_1.fastq,NZ_CP029207.1,618,150.8462783171521,0.002083846146064802
SI041_1_6_1.fastq,NZ_CP036514.1,848,150.97877358490567,0.002859387592011249
SI041_1_6_1.fastq,NZ_CP031257.1,105,150.97142857142856,0.000354051529671204
SI041_1_6_1.fastq,NZ_CP120507.1,1191,150.97984886649874,0.004015955922270516
SI041_1_6_1.fastq,NZ_LS483444.1,4729,150.85134277860013,0.015945806512524995
SI041_1_6_1.fastq,NZ_CP059045.1,1031,150.9873908826382,0.003476448829438204
SI041_1_6_1.fastq,AM902716.1,1367,150.9839063643014,0.004609413724386058
SI041_1_6_1.fastq,NC_013203.1,106,150.9811320754717,0.000357423449001406
SI041_1_6_1.fastq,NZ_CP102197.1,123,150.96747967479675,0.000414746077614839
SI041_1_6_1.fastq,NZ_CP010106.1,541,150.98521256931608,0.001824208357639252
SI041_1_6_1.fastq,NZ_CP089216.1,1135,150.97885462555067,0.003827128439779207
SI041_1_6_1.fastq,NZ_CP071265.1,187,151.0,0.000630548914747764
SI041_1_6_1.fastq,ACIL03000013.1,1964,150.9816700610998,0.006622449564516618
SI041_1_6_1.fastq,NC_019960.1,74,151.0,0.000249522030434944
SI041_1_6_1.fastq,NZ_CP058970.1,551,150.97277676950998,0.001857927550941271
SI041_1_6_1.fastq,NZ_CP031243.1,691,150.97973950795947,0.002329996257169543
SI041_1_6_1.fastq,NZ_CP101528.1,540,150.9777777777778,0.001820836438309050
SI041_1_6_1.fastq,NZ_CP010310.2,639,150.98435054773083,0.002154656451999042
SI041_1_6_1.fastq,NZ_CP079193.1,812,150.97536945812809,0.002737998496123979
SI041_1_6_1.fastq,NZ_UGPB01000001.1,1340,150.93805970149253,0.004518371902470605
SI041_1_6_1.fastq,NZ_AP019831.1,534,150.97752808988764,0.001800604922327838
SI041_1_6_1.fastq,NZ_CP132214.1,332,150.9879518072289,0.001119477217627046
SI041_1_6_1.fastq,NZ_CP040423.1,151,149.90066225165563,0.000509159818860494
SI041_1_6_1.fastq,NC_038307.1,1213,150.98186314921682,0.004090138147534958
SI041_1_6_1.fastq,NZ_CAMNMG010000001.1,520,150.9826923076923,0.001753398051705011
SI041_1_6_1.fastq,NZ_CP046320.1,2779,150.98164807484707,0.009370563818631203
SI041_1_6_1.fastq,NZ_CP028435.1,1038,150.97302504816955,0.003500052264749618
SI041_1_6_1.fastq,NZ_CP033459.1,208,150.97596153846155,0.000701359220682004
SI041_1_6_1.fastq,NZ_CP019962.1,1322,150.9788199697428,0.004457677354526970
SI041_1_6_1.fastq,NZ_CP073092.1,2202,150.9591280653951,0.007424966365104682
SI041_1_6_1.fastq,NZ_JAJFOF010000001.1,1701,150.98118753674308,0.005735634780673507
SI041_1_6_1.fastq,NZ_CP066015.1,319,150.99059561128527,0.001075642266334420
SI041_1_6_1.fastq,NZ_CP012071.1,424,150.98820754716982,0.001429693796005624
SI041_1_6_1.fastq,NZ_CP023527.1,289,150.9757785467128,0.000974484686428362
SI041_1_6_1.fastq,NZ_CAKAIK010000001.1,920,150.98478260869564,0.003102165783785789
SI041_1_6_1.fastq,OR043657.1,732,150.9863387978142,0.002468244949708542
SI041_1_6_1.fastq,NZ_CP073114.1,1196,150.98244147157192,0.004032815518921525
SI041_1_6_1.fastq,NC_011202.1,1868,150.98340471092078,0.006298745308817232
SI041_1_6_1.fastq,NZ_MVIJ01000001.1,1731,150.98151357596765,0.005836792360579566
SI041_1_6_1.fastq,NC_001472.1,658,150.98480243161094,0.002218722919272879
SI041_1_6_1.fastq,JQ041368.1,676,150.98224852071007,0.002279417467216514
SI041_1_6_1.fastq,NZ_CP035368.2,463,150.98056155507558,0.001561198649883500
SI041_1_6_1.fastq,NZ_CP092048.1,468,150.97649572649573,0.001578058246534510
SI041_1_6_1.fastq,NZ_CP119546.1,695,150.9884892086331,0.002343483934490351
SI041_1_6_1.fastq,NZ_JAAXPE010000001.1,575,150.97739130434783,0.001938853614866118
SI041_1_6_1.fastq,NZ_AP025457.1,459,150.98039215686273,0.001547710972562692
SI041_1_6_1.fastq,NZ_CP018196.1,358,150.98603351955308,0.001207147120212296
SI041_1_6_1.fastq,NC_039199.1,1767,150.98132427843802,0.005958181456466836
SI041_1_6_1.fastq,NZ_CP012072.1,2078,150.95909528392684,0.007006848368159640
SI041_1_6_1.fastq,NZ_CP053987.1,2279,150.9153137340939,0.007684604153530231
SI041_1_6_1.fastq,NZ_CP020566.1,292,150.9794520547945,0.000984600444418968
SI041_1_6_1.fastq,NZ_CP046172.1,4148,150.98312439729992,0.013986721381677664
SI041_1_6_1.fastq,NZ_CP079201.1,1343,150.97989575577066,0.004528487660461211
SI041_1_6_1.fastq,NZ_CAMUES010000001.1,5070,150.97948717948717,0.017095631004123858
SI041_1_6_1.fastq,NC_002200.1,588,150.9812925170068,0.001982688566158743
SI041_1_6_1.fastq,NZ_CAJTJS010000001.1,137,150.96350364963504,0.000461952948237666
SI041_1_6_1.fastq,NZ_CP100361.1,351,150.98860398860398,0.001183543684900882
SI041_1_6_1.fastq,MT157224.1,2161,150.9819527996298,0.007286717672566402
SI041_1_6_1.fastq,OP288969.1,5794,150.98187780462547,0.019536900599190065
SI041_1_6_1.fastq,OQ689803.1,6543,150.98227112945133,0.022062468177511320
SI041_1_6_1.fastq,NZ_CP121763.1,4213,150.9767386660337,0.014205896138140791
SI041_1_6_1.fastq,NZ_CP028101.1,1407,150.9822316986496,0.004744290497594135
SI041_1_6_1.fastq,NZ_CP019668.1,830,150.97710843373494,0.002798693044067614
SI041_1_6_1.fastq,NZ_AP022321.1,460,150.97608695652173,0.001551082891892894
SI041_1_6_1.fastq,CAKAGO010000001.1,1233,150.93106244931062,0.004157576534138997
SI041_1_6_1.fastq,NZ_CP129982.1,200,150.98,0.000674383866040389
SI041_1_6_1.fastq,OQ919261.1,566,150.97703180212014,0.001908506340894301
SI041_1_6_1.fastq,NZ_CP095867.1,119,150.98319327731093,0.000401258400294031
SI041_1_6_1.fastq,NZ_CP020894.3,173,150.98265895953756,0.000583342044124936
SI041_1_6_1.fastq,NZ_CP074182.1,214,150.99065420560748,0.000721590736663216
SI041_1_6_1.fastq,NZ_CP102541.1,459,150.97167755991285,0.001547710972562692
SI041_1_6_1.fastq,NZ_CP071603.1,5085,150.98131760078664,0.017146209794076887
SI041_1_6_1.fastq,NZ_LT906463.1,409,150.99511002444987,0.001379115006052595
SI041_1_6_1.fastq,NZ_CP049272.1,688,150.98110465116278,0.002319880499178938
SI041_1_6_1.fastq,NZ_CP014234.1,1100,150.97545454545454,0.003709111263222139
SI041_1_6_1.fastq,NZ_CP031253.1,1146,150.98342059336824,0.003864219552411428
SI041_1_6_1.fastq,NZ_LR134375.1,4875,150.98523076923078,0.016438106734734479
SI041_1_6_1.fastq,NC_015875.1,1523,150.98095863427446,0.005135433139897561
SI041_1_6_1.fastq,NZ_CP019066.1,1678,150.98212157330155,0.005658080636078863
SI041_1_6_1.fastq,NZ_CP076348.1,2313,150.97751837440552,0.007799249410757097
SI041_1_6_1.fastq,NZ_RBKV01000001.1,8486,150.9837379212821,0.028614107436093699
SI041_1_6_1.fastq,NC_006577.2,937,150.98185699039487,0.003159488412399222
SI041_1_6_1.fastq,NC_001367.1,1131,150.98496905393458,0.003813640762458399
SI041_1_6_1.fastq,NZ_CP021395.1,4283,150.97968713518563,0.014441930491254928
SI041_1_6_1.fastq,OQ842458.1,4566,150.98226018396846,0.015396183661702078
SI041_1_6_1.fastq,OQ842410.1,106,151.0,0.000357423449001406
SI041_1_6_1.fastq,NC_017825.1,2572,150.98716951788492,0.008672576517279401
SI041_1_6_1.fastq,NZ_AP018561.1,430,150.9720930232558,0.001449925311986836
SI041_1_6_1.fastq,NZ_CAKOJV010000001.1,11404,150.9821115398106,0.038453368041622971
SI041_1_6_1.fastq,NZ_UHIB01000001.1,308,150.98376623376623,0.001038551153702199
SI041_1_6_1.fastq,NZ_CP012646.1,2242,150.97591436217664,0.007559843138312759
SI041_1_6_1.fastq,NZ_UGTJ01000001.1,888,150.99099099099098,0.002994264365219327
SI041_1_6_1.fastq,NZ_LOHY01000088.1,131,150.9770992366412,0.000441721432256455
SI041_1_6_1.fastq,NZ_LQPW01000031.1,777,150.97940797940797,0.002619981319566911
SI041_1_6_1.fastq,NZ_AWET01000008.1,1303,150.98158096699925,0.004393610887253133
SI041_1_6_1.fastq,NZ_CP022379.1,799,150.91989987484357,0.002694163544831353
SI041_1_6_1.fastq,NC_076948.1,1158,150.97668393782382,0.003904682584373851
SI041_1_6_1.fastq,NZ_CP031418.1,1532,150.9784595300261,0.005165780413869379
SI041_1_6_1.fastq,NC_038312.1,312,150.98076923076923,0.001052038831023007
SI041_1_6_1.fastq,NZ_CP040630.1,2737,150.98173182316404,0.009228943206762721
SI041_1_6_1.fastq,OP255990.1,580,150.97931034482758,0.001955713211517128
SI041_1_6_1.fastq,NZ_UGSA01000001.1,1043,150.97698945349953,0.003516911861400628
SI041_1_6_1.fastq,NZ_CABPWA010000001.1,676,150.97633136094674,0.002279417467216514
SI041_1_6_1.fastq,NZ_CP079822.1,696,150.98275862068965,0.002346855853820553
SI041_1_6_1.fastq,NZ_CP059690.1,1105,150.98642533936652,0.003725970859873148
SI041_1_6_1.fastq,NZ_UFUW01000001.1,2873,150.80925861468847,0.009687524235670186
SI041_1_6_1.fastq,NZ_CP095407.1,1415,150.9250883392226,0.004771265852235751
SI041_1_6_1.fastq,NZ_JADLRZ010000001.1,165,150.98181818181817,0.000556366689483321
SI041_1_6_1.fastq,NZ_CP038817.1,734,150.88147138964578,0.002474988788368227
SI041_1_6_1.fastq,NZ_CP132041.1,1323,150.97732426303855,0.004461049273857172
SI041_1_6_1.fastq,NZ_CP009323.1,2434,150.9798685291701,0.008207251649711532
SI041_1_6_1.fastq,NZ_CP080636.1,171,151.0,0.000576598205464532
SI041_1_6_1.fastq,NZ_JABELY010000001.1,1644,150.97749391727493,0.005543435378851996
SI041_1_6_1.fastq,MN164484.2,344,150.99127906976744,0.001159940249589469
SI041_1_6_1.fastq,NC_045512.2,451,150.97117516629712,0.001520735617921077
SI041_1_6_1.fastq,NZ_CP006850.1,1163,150.97764402407566,0.003921542181024861
SI041_1_6_1.fastq,NZ_CP034670.1,1234,150.97568881685575,0.004160948453469199
SI041_1_6_1.fastq,NZ_CP090423.1,1961,150.9637939826619,0.006612333806526012
SI041_1_6_1.fastq,NZ_CP082871.1,1259,150.97299444003178,0.004245246436724248
SI041_1_6_1.fastq,NZ_CANLQP010000001.1,1165,150.98884120171672,0.003928286019685265
SI041_1_6_1.fastq,NZ_CP012544.1,218,150.9724770642202,0.000735078413984024
SI041_1_6_1.fastq,NC_009996.1,61,150.9672131147541,0.000205687079142319
SI041_1_6_1.fastq,NZ_AP018768.1,8083,150.96140047012247,0.027255223946022315
SI041_1_6_1.fastq,NZ_CP119724.1,1764,150.97732426303855,0.005948065698476230
SI041_1_6_1.fastq,AC_000017.1,973,150.9825282631038,0.003280877508286492
SI041_1_6_1.fastq,NZ_CP123447.1,167,150.98203592814372,0.000563110528143725
SI041_1_6_1.fastq,NZ_CP065999.1,203,150.98029556650246,0.000684499624030995
SI041_1_6_1.fastq,NZ_UQJH01000001.1,2800,150.98714285714286,0.009441374124565444
SI041_1_6_1.fastq,NZ_CP126965.1,895,150.98659217877096,0.003017867800530740
SI041_1_6_1.fastq,NZ_CP070973.1,1008,150.89484126984127,0.003398894684843560
SI041_1_6_1.fastq,OQ842451.1,118,150.97457627118644,0.000397886480963829
SI041_1_6_1.fastq,NZ_CP127842.1,536,150.9757462686567,0.001807348760988242
SI041_1_6_1.fastq,NZ_CP033672.1,387,150.98708010335918,0.001304932780788152
SI041_1_6_1.fastq,EF174468.1,1334,150.976011994003,0.004498140386489394
SI041_1_6_1.fastq,NZ_CP071602.1,353,150.9915014164306,0.001190287523561286
SI041_1_6_1.fastq,NZ_AP019829.2,335,150.97611940298506,0.001129592975617651
SI041_1_6_1.fastq,NZ_CP017037.1,472,150.98305084745763,0.001591545923855318
SI041_1_6_1.fastq,NZ_CP133094.1,616,150.97727272727272,0.002077102307404397
SI041_1_6_1.fastq,NZ_CP063195.1,849,150.98233215547702,0.002862759511341451
SI041_1_6_1.fastq,NC_006213.1,1183,150.96703296703296,0.003988980567628900
SI041_1_6_1.fastq,NZ_CP126697.1,474,150.9831223628692,0.001598289762515721
SI041_1_6_1.fastq,AFIH01000001.1,822,150.98053527980537,0.002771717689425998
SI041_1_6_1.fastq,NZ_LR134378.1,632,150.96518987341773,0.002131053016687629
SI041_1_6_1.fastq,NZ_CP078113.1,534,150.93445692883896,0.001800604922327838
SI041_1_6_1.fastq,NZ_CP102583.1,1526,150.98034076015728,0.005145548897888167
SI041_1_6_1.fastq,NC_004718.3,452,150.98451327433628,0.001524107537251279
SI041_1_6_1.fastq,NZ_CP100372.1,390,150.98717948717947,0.001315048538778758
SI041_1_6_1.fastq,NZ_CP050992.1,2504,150.9844249201278,0.008443286002825668
SI041_1_6_1.fastq,NC_000883.2,437,150.97940503432494,0.001473528747298250
SI041_1_6_1.fastq,NZ_CALHUL010000006.1,899,150.97441601779755,0.003031355477851548
SI041_1_6_1.fastq,CAKAFU010000002.1,1797,150.9810795770729,0.006059339036372894
SI041_1_6_1.fastq,NC_013192.1,3714,150.97899838449112,0.012523308392370021
SI041_1_6_1.fastq,MG027862.1,1673,150.98206814106396,0.005641221039427853
SI041_1_6_1.fastq,NC_001781.1,165,150.9878787878788,0.000556366689483321
SI041_1_6_1.fastq,NZ_CP072363.1,401,150.9775561097257,0.001352139651410980
SI041_1_6_1.fastq,NZ_CP060204.1,126,150.97619047619048,0.000424861835605445
SI041_1_6_1.fastq,ADNV01000327.1,4187,150.9851922617626,0.014118226235555541
SI041_1_6_1.fastq,NZ_CP030820.1,279,150.98566308243727,0.000940765493126342
SI041_1_6_1.fastq,NZ_CAKAHJ010000001.1,1258,150.983306836248,0.004241874517394046
SI041_1_6_1.fastq,NZ_AP025697.1,697,150.98134863701577,0.002350227773150755
SI041_1_6_1.fastq,NC_021928.1,3756,150.97710330138446,0.012664929004238502
SI041_1_6_1.fastq,NZ_CP024696.1,1608,150.9657960199005,0.005422046282964726
SI041_1_6_1.fastq,NZ_CP024931.1,1892,150.97515856236785,0.006379671372742078
SI041_1_6_1.fastq,NZ_CP022384.1,246,150.9878048780488,0.000829492155229678
SI041_1_6_1.fastq,NZ_CP126335.1,814,150.98034398034397,0.002744742334784383
SI041_1_6_1.fastq,NZ_CALGPY010000005.1,205,150.98536585365855,0.000691243462691399
SI041_1_6_1.fastq,NZ_CP102534.1,1023,150.98729227761487,0.003449473474796589
SI041_1_6_1.fastq,CP006667.1,208,150.9903846153846,0.000701359220682004
SI041_1_6_1.fastq,NZ_CP046314.1,607,150.98352553542009,0.002046755033432580
SI041_1_6_1.fastq,NZ_CP117438.1,1807,150.94798007747647,0.006093058229674913
SI041_1_6_1.fastq,NZ_CP050145.1,944,150.98199152542372,0.003183091847710636
SI041_1_6_1.fastq,NZ_CP129616.1,701,150.98716119828816,0.002363715450471563
SI041_1_6_1.fastq,NZ_CP124548.1,454,150.98898678414096,0.001530851375911683
SI041_1_6_1.fastq,NZ_CP024703.1,1482,150.98650472334683,0.004997184447359282
SI041_1_6_1.fastq,NZ_CP063229.1,394,150.98223350253807,0.001328536216099566
SI041_1_6_1.fastq,NZ_LT635457.1,255,150.98823529411766,0.000859839429201496
SI041_1_6_1.fastq,AP018050.1,1019,150.98429833169774,0.003435985797475781
SI041_1_6_1.fastq,NZ_UGGM01000001.1,361,150.99445983379502,0.001217262878202902
SI041_1_6_1.fastq,NZ_CP036164.1,1154,150.90901213171577,0.003891194907053044
SI041_1_6_1.fastq,NZ_CP039886.1,729,150.97805212620028,0.002458129191717217
SI041_1_6_1.fastq,NZ_CP079724.1,698,150.98280802292263,0.002353599692480957
SI041_1_6_1.fastq,NZ_NBSQ01000002.1,368,150.97282608695653,0.001240866313514315
SI041_1_6_1.fastq,NZ_CP009913.1,105,151.0,0.000354051529671204
SI041_1_6_1.fastq,NZ_CP132330.1,438,150.96575342465752,0.001476900666628452
SI041_1_6_1.fastq,NZ_JAGDEP010000001.1,796,150.9824120603015,0.002684047786840748
SI041_1_6_1.fastq,NC_028752.1,4256,150.97885338345864,0.014350888669339475
SI041_1_6_1.fastq,NZ_JAGZUH010000001.1,746,150.97184986595175,0.002515451820330650
SI041_1_6_1.fastq,NC_005831.2,878,150.98063781321184,0.002960545171917307
SI041_1_6_1.fastq,NZ_CP083637.1,410,150.43414634146342,0.001382486925382797
