file,sequence_id,read_count,read_mean_length,read_abundance
SI041_1_9_2.fastq,NC_001781.1,165,150.96969696969697,0.000165242410616374
SI041_1_9_2.fastq,NZ_CP072363.1,401,150.92768079800499,0.000401589131255552
SI041_1_9_2.fastq,NZ_CP060204.1,126,150.984126984127,0.000126185113561595
SI041_1_9_2.fastq,ADNV01000327.1,4187,150.9859087652257,0.004193151353034903
SI041_1_9_2.fastq,NZ_CP030820.1,279,150.71326164874552,0.000279409894314960
SI041_1_9_2.fastq,NZ_CAKAHJ010000001.1,1258,150.983306836248,0.001259848197305447
SI041_1_9_2.fastq,NZ_AP025697.1,697,150.98278335724532,0.000698024001209775
SI041_1_9_2.fastq,NC_021928.1,3756,150.9808306709265,0.003761518147121828
SI041_1_9_2.fastq,NZ_CP024696.1,1608,150.98507462686567,0.001610362401643211
SI041_1_9_2.fastq,NZ_CP024931.1,1891,150.98572184029615,0.001893778172579174
SI041_1_9_2.fastq,NZ_CP022384.1,246,150.91869918699186,0.000246361412191685
SI041_1_9_2.fastq,NZ_CP126335.1,814,150.97174447174447,0.000815195892374113
SI041_1_9_2.fastq,NZ_CALGPY010000005.1,205,150.99024390243903,0.000205301176826404
SI041_1_9_2.fastq,NZ_CP102534.1,1023,150.98338220918865,0.001024502945821520
SI041_1_9_2.fastq,CP006667.1,208,150.98076923076923,0.000208305584292157
SI041_1_9_2.fastq,NZ_CP046314.1,606,150.9851485148515,0.000606890308081956
SI041_1_9_2.fastq,NZ_CP117438.1,1808,150.96073008849558,0.001810656232693361
SI041_1_9_2.fastq,NZ_CP050145.1,944,150.9322033898305,0.000945386882556711
SI041_1_9_2.fastq,NZ_CP129616.1,702,150.98290598290598,0.000703031346986028
SI041_1_9_2.fastq,NZ_CP124548.1,454,150.99118942731278,0.000454666996483842
SI041_1_9_2.fastq,NZ_CP024703.1,1482,150.98650472334683,0.001484177288081616
SI041_1_9_2.fastq,NZ_CP063229.1,394,150.9771573604061,0.000394578847168797
SI041_1_9_2.fastq,NZ_LT635457.1,255,150.98431372549018,0.000255374634588942
SI041_1_9_2.fastq,AP018050.1,1018,150.9911591355599,0.001019495600045266
SI041_1_9_2.fastq,NZ_UGGM01000001.1,361,150.98337950138503,0.000361530365045522
SI041_1_9_2.fastq,NZ_CP036164.1,1154,150.98526863084922,0.001155695405159369
SI041_1_9_2.fastq,NZ_CP039886.1,729,150.9903978052126,0.000730071014177799
SI041_1_9_2.fastq,NZ_CP079724.1,698,150.88825214899714,0.000699025470365026
SI041_1_9_2.fastq,NZ_NBSQ01000002.1,368,150.9891304347826,0.000368540649132277
SI041_1_9_2.fastq,NZ_CP009913.1,105,151.0,0.000105154261301329
SI041_1_9_2.fastq,NZ_CP132330.1,438,150.986301369863,0.000438643489999830
SI041_1_9_2.fastq,NZ_JAGDEP010000001.1,797,150.98117942283562,0.000798170916734850
SI041_1_9_2.fastq,NC_028752.1,4256,150.9856672932331,0.004262252724747204
SI041_1_9_2.fastq,NZ_JAGZUH010000001.1,746,150.98927613941018,0.000747095989817062
SI041_1_9_2.fastq,NC_005831.2,878,150.98063781321184,0.000879289918310161
SI041_1_9_2.fastq,NZ_CP083637.1,410,150.99512195121952,0.000410602353652809
SI041_1_9_2.fastq,NZ_AP027140.1,476,150.9936974789916,0.000476699317899358
SI041_1_9_2.fastq,AZKM01000008.1,1007,150.92651439920556,0.001008479439337508
SI041_1_9_2.fastq,NZ_CP036550.1,1183,150.98478444632292,0.001184738010661641
SI041_1_9_2.fastq,NZ_CP050136.1,1329,150.98043641835966,0.001330952507328251
SI041_1_9_2.fastq,NZ_AP026979.1,1274,150.98194662480375,0.001275871703789459
SI041_1_9_2.fastq,NZ_UGNY01000001.1,320,150.690625,0.000320470129680241
SI041_1_9_2.fastq,NZ_CP041695.1,3733,150.98178408786498,0.003738484356551060
SI041_1_9_2.fastq,NZ_CP035765.1,810,150.98518518518517,0.000811190015753110
SI041_1_9_2.fastq,NZ_CP032823.1,2161,150.9051365108746,0.002164174844496877
SI041_1_9_2.fastq,NZ_CP099728.1,238,150.98739495798318,0.000238349658949679
SI041_1_9_2.fastq,NC_003443.1,695,150.9913669064748,0.000696021062899273
SI041_1_9_2.fastq,NZ_CP019721.1,492,150.97967479674796,0.000492722824383370
SI041_1_9_2.fastq,CAHJXR010000003.1,450,150.98444444444445,0.000450661119862839
SI041_1_9_2.fastq,NZ_JACHIT010000001.1,369,150.97289972899728,0.000369542118287528
SI041_1_9_2.fastq,NZ_CP083630.1,131,151.0,0.000131192459337849
SI041_1_9_2.fastq,NZ_CP114997.1,1155,150.98095238095237,0.001156696874314620
SI041_1_9_2.fastq,NZ_CP022386.1,3936,150.93978658536585,0.003941782595066963
SI041_1_9_2.fastq,NZ_CP082852.1,315,150.9777777777778,0.000315462783903987
SI041_1_9_2.fastq,NC_038308.1,134,150.97014925373134,0.000134196866803601
SI041_1_9_2.fastq,NC_001464.1,351,134.019943019943,0.000351515673493014
SI041_1_9_2.fastq,NZ_CP040915.1,407,150.97788697788698,0.000407597946187056
SI041_1_9_2.fastq,NZ_CP101133.1,3767,150.9830103530661,0.003772534307829586
SI041_1_9_2.fastq,AP023461.1,703019,150.81677877838294,0.704051844055229026
throat_with_pathogen_01_1_1.fastq,NZ_CP023482.1,722,150.97783933518005,0.000723588276266405
throat_with_pathogen_01_1_1.fastq,NZ_CP013745.1,2074,150.97878495660558,0.002078562444565822
throat_with_pathogen_01_1_1.fastq,NZ_CP068102.1,986,150.97464503042596,0.000988169031023096
throat_with_pathogen_01_1_1.fastq,NZ_AP019823.1,1407,150.98009950248758,0.001410095158873728
throat_with_pathogen_01_1_1.fastq,NZ_CP039712.1,131,150.96946564885496,0.000131288177549722
throat_with_pathogen_01_1_1.fastq,NZ_CP046316.1,658,150.88601823708206,0.000659447487234480
throat_with_pathogen_01_1_1.fastq,NZ_CP125315.1,293,150.67576791808872,0.000293644549786782
throat_with_pathogen_01_1_1.fastq,NZ_CP098483.1,567,150.97883597883597,0.000568247302829711
throat_with_pathogen_01_1_1.fastq,NZ_CP126745.1,945,150.97460317460317,0.000947078838049519
throat_with_pathogen_01_1_1.fastq,NZ_CP009933.1,548,150.9817518248175,0.000549205506085858
throat_with_pathogen_01_1_1.fastq,NZ_CP029066.1,1813,150.98014340871484,0.001816988289295003
throat_with_pathogen_01_1_1.fastq,NZ_CP012098.1,400,150.975,0.000400879931449532
throat_with_pathogen_01_1_1.fastq,NZ_CP041379.1,738,150.97425474254743,0.000739623473524386
throat_with_pathogen_01_1_1.fastq,NZ_CP017031.1,830,150.98433734939758,0.000831825857757778
throat_with_pathogen_01_1_1.fastq,NZ_CP097843.1,298,150.96979865771812,0.000298655548929901
throat_with_pathogen_01_1_1.fastq,NZ_CP027862.1,2352,150.98086734693877,0.002357173996923246
throat_with_pathogen_01_1_1.fastq,NZ_CP009227.1,984,150.97662601626016,0.000986164631365848
throat_with_pathogen_01_1_1.fastq,NZ_CP046246.1,988,150.93016194331983,0.000990173430680343
throat_with_pathogen_01_1_1.fastq,NZ_CP050820.1,806,150.98387096774192,0.000807773061870806
throat_with_pathogen_01_1_1.fastq,NZ_CP072373.1,725,150.97655172413792,0.000726594875752276
throat_with_pathogen_01_1_1.fastq,NC_012756.1,638,150.99059561128527,0.000639403490662003
throat_with_pathogen_01_1_1.fastq,NZ_CP011861.1,1890,150.98095238095237,0.001894157676099037
throat_with_pathogen_01_1_1.fastq,NZ_CP025420.1,766,150.98433420365535,0.000767685068725853
throat_with_pathogen_01_1_1.fastq,NZ_CP026548.1,845,150.97869822485208,0.000846858855187136
throat_with_pathogen_01_1_1.fastq,NZ_CP014233.1,829,150.9879372738239,0.000830823657929154
throat_with_pathogen_01_1_1.fastq,NZ_CP014239.1,585,150.96239316239317,0.000586286899744940
throat_with_pathogen_01_1_1.fastq,NZ_CP025249.1,1128,150.98138297872342,0.001130481406687679
throat_with_pathogen_01_1_1.fastq,NZ_CP010796.1,103,150.9902912621359,0.000103226582348254
throat_with_pathogen_01_1_1.fastq,NZ_CP017428.1,96,150.95833333333334,0.000096211183547888
throat_with_pathogen_01_1_1.fastq,NZ_CP027228.1,550,150.98363636363635,0.000551209905743106
throat_with_pathogen_01_1_1.fastq,NZ_AP014938.1,320,150.990625,0.000320703945159625
throat_with_pathogen_01_1_1.fastq,NZ_CP007570.1,4634,150.95274061286145,0.004644194005842825
throat_with_pathogen_01_1_1.fastq,NZ_CP029458.1,1301,150.96771714066102,0.001303861977039602
throat_with_pathogen_01_1_1.fastq,NZ_AP025569.1,2658,150.98269375470278,0.002663847144482138
throat_with_pathogen_01_1_1.fastq,NZ_CP054000.1,264,150.99621212121212,0.000264580754756691
throat_with_pathogen_01_1_1.fastq,NZ_CP031243.1,1648,150.95327669902912,0.001651625317572071
throat_with_pathogen_01_1_1.fastq,NZ_CP085178.1,213,150.98591549295776,0.000213468563496876
throat_with_pathogen_01_1_1.fastq,NZ_CP016843.1,3827,150.98197021165404,0.003835418744143395
throat_with_pathogen_01_1_1.fastq,NZ_AP019831.1,79,151.0,0.000079173786461283
throat_with_pathogen_01_1_1.fastq,NZ_CP109758.1,3445,150.96168359941944,0.003452578409609092
throat_with_pathogen_01_1_1.fastq,NZ_CP050497.1,471,150.98726114649682,0.000472036119281824
throat_with_pathogen_01_1_1.fastq,NZ_CP016089.1,2259,150.94820717131475,0.002263969412861230
throat_with_pathogen_01_1_1.fastq,NZ_CP042818.1,622,150.95980707395498,0.000623368293404022
throat_with_pathogen_01_1_1.fastq,NZ_CP034465.1,467,150.982869379015,0.000468027319967328
throat_with_pathogen_01_1_1.fastq,NZ_CP014162.1,94,150.9787234042553,0.000094206783890640
throat_with_pathogen_01_1_1.fastq,NZ_CP118095.1,674,150.99109792284867,0.000675482684492461
throat_with_pathogen_01_1_1.fastq,NZ_CP019962.1,4454,150.9647507858105,0.004463798036690536
throat_with_pathogen_01_1_1.fastq,NZ_CP033459.1,269,150.95539033457248,0.000269591753899810
throat_with_pathogen_01_1_1.fastq,NZ_CP006683.1,367,150.98637602179838,0.000367807337104945
throat_with_pathogen_01_1_1.fastq,NZ_CP040798.1,674,150.9792284866469,0.000675482684492461
throat_with_pathogen_01_1_1.fastq,NZ_CP039292.1,401,150.96758104738154,0.000401882131278156
throat_with_pathogen_01_1_1.fastq,NZ_CP021252.1,832,150.97956730769232,0.000833830257415026
throat_with_pathogen_01_1_1.fastq,NZ_CP031057.1,150,150.99333333333334,0.000150329974293574
throat_with_pathogen_01_1_1.fastq,NZ_CP120618.1,1022,150.98238747553816,0.001024248224853553
throat_with_pathogen_01_1_1.fastq,NZ_CP102567.2,755,150.97748344370862,0.000756660870610991
throat_with_pathogen_01_1_1.fastq,NZ_CP038865.1,507,150.85798816568047,0.000508115313112282
throat_with_pathogen_01_1_1.fastq,NZ_CP017295.1,1105,150.84977375565612,0.001107430810629331
throat_with_pathogen_01_1_1.fastq,NZ_AP019822.1,1069,150.9691300280636,0.001071351616798874
throat_with_pathogen_01_1_1.fastq,NZ_CP032819.1,522,150.98467432950193,0.000523148310541639
throat_with_pathogen_01_1_1.fastq,NZ_CP029491.1,2274,150.97625329815304,0.002279002410290588
throat_with_pathogen_01_1_1.fastq,NZ_CP125087.1,699,150.98140200286122,0.000700537680208057
throat_with_pathogen_01_1_1.fastq,NZ_CP075566.1,290,150.97931034482758,0.000290637950300911
throat_with_pathogen_01_1_1.fastq,NZ_CP010997.1,1279,150.97654417513684,0.001281813580809878
throat_with_pathogen_01_1_1.fastq,NZ_CP121201.1,625,150.9856,0.000626374892889893
throat_with_pathogen_01_1_1.fastq,NZ_CP039381.1,925,150.9837837837838,0.000927034841477042
throat_with_pathogen_01_1_1.fastq,NZ_CP012672.1,220,150.98636363636365,0.000220483962297242
throat_with_pathogen_01_1_1.fastq,NZ_CP125360.1,3766,150.9798194370685,0.003774284554597341
throat_with_pathogen_01_1_1.fastq,NZ_CP012067.1,170,150.98823529411766,0.000170373970866051
throat_with_pathogen_01_1_1.fastq,NZ_CP047591.1,737,150.97829036635008,0.000738621273695762
throat_with_pathogen_01_1_1.fastq,NZ_CP020566.1,530,150.93396226415095,0.000531165909170630
throat_with_pathogen_01_1_1.fastq,NZ_CP017042.1,1299,150.97844495765975,0.001301857577382354
throat_with_pathogen_01_1_1.fastq,NZ_AP019846.1,233,150.9785407725322,0.000233512560069352
throat_with_pathogen_01_1_1.fastq,NZ_CP115634.1,269,150.98513011152417,0.000269591753899810
throat_with_pathogen_01_1_1.fastq,NZ_CP033719.1,726,150.97658402203857,0.000727597075580900
throat_with_pathogen_01_1_1.fastq,NZ_CP015402.2,159,150.9748427672956,0.000159349772751189
throat_with_pathogen_01_1_1.fastq,NZ_CP028101.1,1244,150.9815112540193,0.001246736586808044
throat_with_pathogen_01_1_1.fastq,NZ_CP069240.1,189,150.97883597883597,0.000189415767609904
throat_with_pathogen_01_1_1.fastq,NZ_CP034157.1,1863,150.96349973161568,0.001867098280726194
throat_with_pathogen_01_1_1.fastq,NZ_CP126076.1,807,150.98636926889716,0.000808775261699430
throat_with_pathogen_01_1_1.fastq,NZ_CP120398.1,175,150.98285714285714,0.000175384970009170
throat_with_pathogen_01_1_1.fastq,NZ_CP014264.1,832,150.7560096153846,0.000833830257415026
throat_with_pathogen_01_1_1.fastq,NZ_CP084221.1,2024,150.95652173913044,0.002028452453134631
throat_with_pathogen_01_1_1.fastq,NZ_CP035997.1,511,150.9784735812133,0.000512124112426777
throat_with_pathogen_01_1_1.fastq,NZ_CP019668.1,85,150.9764705882353,0.000085186985433025
throat_with_pathogen_01_1_1.fastq,NZ_CP014161.1,1450,150.98275862068965,0.001453189751504553
throat_with_pathogen_01_1_1.fastq,NZ_CP027782.1,597,150.98659966499162,0.000598313297688426
throat_with_pathogen_01_1_1.fastq,NZ_CP016839.1,155,150.98709677419356,0.000155340973436694
throat_with_pathogen_01_1_1.fastq,NZ_CP075489.1,869,150.98388952819332,0.000870911651074108
throat_with_pathogen_01_1_1.fastq,NZ_CP027234.1,1434,150.9818688981869,0.001437154554246571
throat_with_pathogen_01_1_1.fastq,NZ_CP072246.1,1340,150.98432835820896,0.001342947770355931
throat_with_pathogen_01_1_1.fastq,NZ_CP038504.1,1072,150.9832089552239,0.001074358216284745
throat_with_pathogen_01_1_1.fastq,NZ_CP033808.1,597,150.98659966499162,0.000598313297688426
throat_with_pathogen_01_1_1.fastq,NZ_CP124126.1,226,150.78318584070797,0.000226497161268985
throat_with_pathogen_01_1_1.fastq,NZ_CP027232.1,2477,150.95478401291885,0.002482448975501225
throat_with_pathogen_01_1_1.fastq,NZ_CP089305.1,678,150.97050147492627,0.000679491483806956
throat_with_pathogen_01_1_1.fastq,NZ_CP050133.1,604,150.95364238410596,0.000605328696488793
throat_with_pathogen_01_1_1.fastq,NZ_CP066294.2,897,150.98327759197323,0.000898973246275575
throat_with_pathogen_01_1_1.fastq,NZ_CP020468.1,294,150.98979591836735,0.000294646749615406
throat_with_pathogen_01_1_1.fastq,NZ_CP029462.1,773,150.97930142302718,0.000774700467526220
throat_with_pathogen_01_1_1.fastq,NZ_CP006905.1,12511,150.96658940132684,0.012538522055912729
throat_with_pathogen_01_1_1.fastq,NZ_CP049272.1,534,150.97752808988764,0.000535174708485125
throat_with_pathogen_01_1_1.fastq,NZ_CP012410.1,2150,150.98558139534885,0.002154729631541233
throat_with_pathogen_01_1_1.fastq,NZ_AP019827.1,130,150.98461538461538,0.000130285977721098
throat_with_pathogen_01_1_1.fastq,NZ_CP014835.1,272,150.98529411764707,0.000272598353385682
throat_with_pathogen_01_1_1.fastq,NZ_CP049226.1,210,150.55714285714285,0.000210461964011004
throat_with_pathogen_01_1_1.fastq,NZ_CP065995.1,1155,150.98528138528138,0.001157540802060523
throat_with_pathogen_01_1_1.fastq,NZ_CP125107.1,1030,150.97087378640776,0.001032265823482544
throat_with_pathogen_01_1_1.fastq,NZ_CP054018.1,537,150.97951582867785,0.000538181307970996
throat_with_pathogen_01_1_1.fastq,NZ_AP019735.1,533,150.98311444652907,0.000534172508656501
throat_with_pathogen_01_1_1.fastq,NZ_CP012069.2,2227,150.97530309833857,0.002231899018345268
throat_with_pathogen_01_1_1.fastq,NZ_CP027229.1,515,150.84466019417476,0.000516132911741272
throat_with_pathogen_01_1_1.fastq,NZ_CP019728.1,1993,150.98243853487205,0.001997384258447292
throat_with_pathogen_01_1_1.fastq,NZ_CP123971.1,390,150.97948717948717,0.000390857933163293
throat_with_pathogen_01_1_1.fastq,NZ_CP015401.2,252,150.98015873015873,0.000252554356813205
throat_with_pathogen_01_1_1.fastq,NZ_CP072258.1,176,150.98863636363637,0.000176387169837794
throat_with_pathogen_01_1_1.fastq,NZ_CP013334.1,447,150.9731543624161,0.000447983323394852
throat_with_pathogen_01_1_1.fastq,NZ_CP014231.1,4452,150.97955974842768,0.004461793637033288
throat_with_pathogen_01_1_1.fastq,NZ_CP116438.1,536,150.9757462686567,0.000537179108142372
throat_with_pathogen_01_1_1.fastq,NZ_CP028103.1,446,150.9865470852018,0.000446981123566228
throat_with_pathogen_01_1_1.fastq,NZ_CP032364.1,1029,150.98445092322643,0.001031263623653920
throat_with_pathogen_01_1_1.fastq,NZ_CP008852.1,487,150.97741273100615,0.000488071316539805
throat_with_pathogen_01_1_1.fastq,NZ_CP028415.1,928,150.98383620689654,0.000930041440962914
throat_with_pathogen_01_1_1.fastq,NZ_CP088203.1,1418,150.97672778561355,0.001421119356988590
throat_with_pathogen_01_1_1.fastq,NZ_CP025330.1,291,150.98969072164948,0.000291640150129534
throat_with_pathogen_01_1_1.fastq,NZ_CP015905.2,421,150.9833729216152,0.000421926127850632
throat_with_pathogen_01_1_1.fastq,NZ_CP066560.1,1615,150.98204334365326,0.001618552723227484
throat_with_pathogen_01_1_1.fastq,NZ_CP072236.1,174,150.98275862068965,0.000174382770180546
throat_with_pathogen_01_1_1.fastq,NZ_CP012196.1,605,150.98677685950412,0.000606330896317417
throat_with_pathogen_01_1_1.fastq,NZ_CP015901.2,2401,150.98000832986256,0.002406281788525814
throat_with_pathogen_01_1_1.fastq,NZ_CP034169.1,156,151.0,0.000156343173265317
throat_with_pathogen_01_1_1.fastq,NZ_CP022379.1,519,150.98073217726397,0.000520141711055767
throat_with_pathogen_01_1_1.fastq,NZ_CP021874.1,452,150.97566371681415,0.000452994322537971
throat_with_pathogen_01_1_1.fastq,NZ_CP040004.1,729,150.86556927297667,0.000730603675066772
throat_with_pathogen_01_1_1.fastq,NZ_CP050134.2,108,150.9351851851852,0.000108237581491374
throat_with_pathogen_01_1_1.fastq,NZ_CP072042.1,578,150.9757785467128,0.000579271500944573
throat_with_pathogen_01_1_1.fastq,NC_012753.1,857,150.97782963827305,0.000858885253130622
throat_with_pathogen_01_1_1.fastq,NZ_CP027569.1,1928,150.97977178423236,0.001932241269586743
throat_with_pathogen_01_1_1.fastq,NZ_CP027236.1,2086,150.9803451581975,0.002090588842509308
throat_with_pathogen_01_1_1.fastq,NZ_CP020431.2,659,150.98786039453717,0.000660449687063103
throat_with_pathogen_01_1_1.fastq,NZ_CP025228.1,2396,150.98121869782972,0.002401270789382695
throat_with_pathogen_01_1_1.fastq,NZ_CP036259.1,1447,150.9799585348998,0.001450183152018681
throat_with_pathogen_01_1_1.fastq,NZ_CP044230.1,227,150.97356828193833,0.000227499361097609
throat_with_pathogen_01_1_1.fastq,NZ_AP019697.1,1459,150.97738176833448,0.001462209549962167
throat_with_pathogen_01_1_1.fastq,NZ_CP046315.1,900,150.98111111111112,0.000901979845761446
throat_with_pathogen_01_1_1.fastq,NZ_CP121769.1,117,151.0,0.000117257379948988
throat_with_pathogen_01_1_1.fastq,NZ_CP030280.1,1619,150.9499691167387,0.001622561522541980
throat_with_pathogen_01_1_1.fastq,NZ_CP069520.1,419,150.98329355608593,0.000419921728193384
throat_with_pathogen_01_1_1.fastq,NZ_CP096671.1,531,150.98305084745763,0.000532168108999253
throat_with_pathogen_01_1_1.fastq,NZ_CP068112.1,981,150.97859327217125,0.000983158031879977
throat_with_pathogen_01_1_1.fastq,NZ_CP097775.1,233,150.9785407725322,0.000233512560069352
throat_with_pathogen_01_1_1.fastq,NZ_CP073804.1,3699,150.98188699648554,0.003707137166079545
throat_with_pathogen_01_1_1.fastq,NZ_CP116810.1,2168,150.97970479704796,0.002172769228456462
throat_with_pathogen_01_1_1.fastq,NZ_CP127126.1,539,150.89981447124305,0.000540185707628244
throat_with_pathogen_01_1_1.fastq,NZ_CP017267.1,278,150.97841726618705,0.000278611552357425
throat_with_pathogen_01_1_1.fastq,NZ_CP126983.1,185,150.91351351351352,0.000185406968295408
throat_with_pathogen_01_1_1.fastq,NZ_CP084018.1,339,150.98230088495575,0.000339745741903478
throat_with_pathogen_01_1_1.fastq,NZ_CP023474.1,3643,150.98023606917377,0.003651013975676610
throat_with_pathogen_01_1_1.fastq,NZ_CP104580.1,1303,150.9777436684574,0.001305866376696850
throat_with_pathogen_01_1_1.fastq,NZ_CP053940.1,422,150.98104265402844,0.000422928327679256
throat_with_pathogen_01_1_1.fastq,NZ_CP066811.1,925,150.98486486486487,0.000927034841477042
throat_with_pathogen_01_1_1.fastq,NZ_CP098447.1,638,150.97648902821317,0.000639403490662003
throat_with_pathogen_01_1_1.fastq,NZ_CP123403.1,563,150.98756660746002,0.000564238503515216
throat_with_pathogen_01_1_1.fastq,NZ_CP022435.1,902,150.97560975609755,0.000903984245418694
throat_with_pathogen_01_1_1.fastq,NZ_CP029033.1,324,150.98456790123456,0.000324712744474121
throat_with_pathogen_01_1_1.fastq,NZ_CP022022.1,2351,150.96469587409612,0.002356171797094623
throat_with_pathogen_01_1_1.fastq,NZ_CP014160.1,3508,150.95923603192702,0.003515716998812393
throat_with_pathogen_01_1_1.fastq,NZ_CP040235.1,682,150.96774193548387,0.000683500283121452
throat_with_pathogen_01_1_1.fastq,NZ_CP053315.1,521,150.9827255278311,0.000522146110713015
throat_with_pathogen_01_1_1.fastq,NZ_CP126312.1,1239,150.98062953995156,0.001241725587664924
throat_with_pathogen_01_1_1.fastq,NZ_CP117966.1,810,150.97654320987655,0.000811781861185302
throat_with_pathogen_01_1_1.fastq,NZ_CP050870.1,2204,150.98321234119783,0.002208848422286920
throat_with_pathogen_01_1_1.fastq,NZ_CP083175.1,440,150.98181818181817,0.000440967924594485
throat_with_pathogen_01_1_1.fastq,NZ_CP017038.2,219,150.662100456621,0.000219481762468619
throat_with_pathogen_01_1_1.fastq,NZ_CP029197.1,85,150.96470588235294,0.000085186985433025
throat_with_pathogen_01_1_1.fastq,NZ_CP025746.1,582,150.98453608247422,0.000583280300259069
throat_with_pathogen_01_1_1.fastq,NZ_CP077403.1,285,150.9719298245614,0.000285626951157791
throat_with_pathogen_01_1_1.fastq,NZ_CP008724.1,1567,150.9821314613912,0.001570447131453541
throat_with_pathogen_01_1_1.fastq,NZ_CP012590.1,1299,150.9738260200154,0.001301857577382354
throat_with_pathogen_01_1_1.fastq,NZ_CP046313.1,4545,150.97117711771176,0.004554998221095305
throat_with_pathogen_01_1_1.fastq,NZ_CP018335.1,1211,150.97853014037986,0.001213663992463457
throat_with_pathogen_01_1_1.fastq,NZ_AP026069.1,2383,150.97650020981956,0.002388242191610585
throat_with_pathogen_01_1_1.fastq,NZ_CP012544.1,1490,150.97852348993288,0.001493277744649506
throat_with_pathogen_01_1_1.fastq,NZ_AP018768.1,192,150.98958333333334,0.000192422367095775
throat_with_pathogen_01_1_1.fastq,NZ_CP072385.1,2744,150.96027696793004,0.002750036329743788
throat_with_pathogen_01_1_1.fastq,NZ_CP072224.1,682,150.9941348973607,0.000683500283121452
throat_with_pathogen_01_1_1.fastq,NZ_CP015348.1,1289,150.9767261442979,0.001291835579096116
throat_with_pathogen_01_1_1.fastq,NZ_CP009268.1,287,150.98606271777004,0.000287631350815039
throat_with_pathogen_01_1_1.fastq,NZ_CP048626.1,299,150.9732441471572,0.000299657748758525
throat_with_pathogen_01_1_1.fastq,NZ_CP120209.1,1233,150.97810218978103,0.001235712388693182
throat_with_pathogen_01_1_1.fastq,NZ_CP016753.1,3731,150.96783704100778,0.003739207560595507
throat_with_pathogen_01_1_1.fastq,NZ_CP125806.1,178,150.97752808988764,0.000178391569495042
throat_with_pathogen_01_1_1.fastq,NZ_AP025575.1,654,150.96941896024464,0.000655438687919984
throat_with_pathogen_01_1_1.fastq,NZ_CP068103.1,312,150.99679487179486,0.000312686346530635
throat_with_pathogen_01_1_1.fastq,NZ_CP013195.1,363,150.98071625344352,0.000363798537790450
throat_with_pathogen_01_1_1.fastq,NZ_CP040121.1,409,150.97066014669926,0.000409899729907146
throat_with_pathogen_01_1_1.fastq,NZ_CP008849.1,543,150.98526703499078,0.000544194506942739
throat_with_pathogen_01_1_1.fastq,NZ_CP065983.1,599,150.98497495826376,0.000600317697345674
throat_with_pathogen_01_1_1.fastq,NZ_CP017037.1,197,150.98477157360406,0.000197433366238894
throat_with_pathogen_01_1_1.fastq,NZ_AP019829.2,411,150.97810218978103,0.000411904129564394
throat_with_pathogen_01_1_1.fastq,NZ_CP032621.1,656,150.8628048780488,0.000657443087577232
throat_with_pathogen_01_1_1.fastq,NZ_CP107038.1,227,150.98678414096915,0.000227499361097609
throat_with_pathogen_01_1_1.fastq,NZ_CP068448.1,172,150.98837209302326,0.000172378370523299
throat_with_pathogen_01_1_1.fastq,NZ_CP017761.1,854,150.97892271662764,0.000855878653644750
throat_with_pathogen_01_1_1.fastq,NZ_CP054015.1,320,150.98125,0.000320703945159625
throat_with_pathogen_01_1_1.fastq,NZ_CP126474.1,724,150.91712707182322,0.000725592675923652
throat_with_pathogen_01_1_1.fastq,NZ_CP066065.1,1860,150.9784946236559,0.001864091681240322
throat_with_pathogen_01_1_1.fastq,NZ_CP073653.1,118,150.97457627118644,0.000118259579777612
throat_with_pathogen_01_1_1.fastq,NZ_CP040348.1,1154,150.98266897746967,0.001156538602231899
throat_with_pathogen_01_1_1.fastq,NZ_CP014228.1,108,150.99074074074073,0.000108237581491374
throat_with_pathogen_01_1_1.fastq,NZ_CP053790.1,116,150.98275862068965,0.000116255180120364
throat_with_pathogen_01_1_1.fastq,NZ_CP032620.1,847,150.97992916174735,0.000848863254844383
throat_with_pathogen_01_1_1.fastq,NZ_CP012589.1,871,150.97588978185993,0.000872916050731355
throat_with_pathogen_01_1_1.fastq,NZ_CP034438.1,230,150.9695652173913,0.000230505960583481
throat_with_pathogen_01_1_1.fastq,NZ_CP028108.1,4381,150.9575439397398,0.004390637449200996
throat_with_pathogen_01_1_1.fastq,NZ_CP016087.1,599,150.97996661101837,0.000600317697345674
throat_with_pathogen_01_1_1.fastq,NZ_CP098491.1,500,150.988,0.000501099914311915
throat_with_pathogen_01_1_1.fastq,NZ_CP012117.1,547,150.9853747714808,0.000548203306257235
throat_with_pathogen_01_1_1.fastq,NZ_CP009709.1,2559,150.98241500586167,0.002564629361448379
throat_with_pathogen_01_1_1.fastq,NZ_CP026734.1,722,150.98337950138503,0.000723588276266405
throat_with_pathogen_01_1_1.fastq,NZ_CP126077.1,1145,150.97554585152838,0.001147518803774284
throat_with_pathogen_01_1_1.fastq,NZ_CP034593.1,183,150.97814207650273,0.000183402568638161
throat_with_pathogen_01_1_1.fastq,NZ_CP058603.1,248,150.98387096774192,0.000248545557498710
throat_with_pathogen_01_1_1.fastq,NZ_AP025697.1,364,150.98901098901098,0.000364800737619074
throat_with_pathogen_01_1_1.fastq,NZ_CP016844.1,422,150.88625592417063,0.000422928327679256
throat_with_pathogen_01_1_1.fastq,NZ_CP072891.1,2552,150.9757053291536,0.002557613962648012
throat_with_pathogen_01_1_1.fastq,NZ_CP047630.1,322,150.95962732919256,0.000322708344816873
